date,timestamp,price,open,high,low,close,7_day_MA
2024-06-25 00:00:00,1719273600000,3357.1006400727606,3417.7971372978254,3871.0820906216727,3357.1006400727606,3357.1006400727606,
2024-06-26 00:00:00,1719360000000,3395.304687339692,3357.1006400727606,3871.0820906216727,3357.1006400727606,3395.304687339692,
2024-06-27 00:00:00,1719446400000,3365.9446697083863,3395.304687339692,3871.0820906216727,3357.1006400727606,3365.9446697083863,
2024-06-28 00:00:00,1719532800000,3442.910158110125,3365.9446697083863,3871.0820906216727,3357.1006400727606,3442.910158110125,
2024-06-29 00:00:00,1719619200000,3374.6051303067916,3442.910158110125,3871.0820906216727,3357.1006400727606,3374.6051303067916,
2024-06-30 00:00:00,1719705600000,3371.278227967461,3374.6051303067916,3812.701856549199,3357.1006400727606,3371.278227967461,
2024-07-01 00:00:00,1719792000000,3435.3183276337395,3371.278227967461,3705.8998844045504,3357.1006400727606,3435.3183276337395,3391.7802630198507
2024-07-02 00:00:00,1719878400000,3438.009078999906,3435.3183276337395,3705.8998844045504,3357.1006400727606,3438.009078999906,3403.3386114380146
2024-07-03 00:00:00,1719964800000,3417.8984255478363,3438.009078999906,3705.8998844045504,3357.1006400727606,3417.8984255478363,3406.566288324892
2024-07-04 00:00:00,1720051200000,3295.808464429979,3417.8984255478363,3666.8276647258203,3295.808464429979,3295.808464429979,3396.546830427977
2024-07-05 00:00:00,1720137600000,3069.0434008340803,3295.808464429979,3618.508652976102,3069.0434008340803,3069.0434008340803,3343.137293674256
2024-07-06 00:00:00,1720224000000,2984.398102498264,3069.0434008340803,3618.508652976102,2984.398102498264,2984.398102498264,3287.393432558752
2024-07-07 00:00:00,1720310400000,3066.247437954064,2984.398102498264,3618.508652976102,2984.398102498264,3066.247437954064,3243.8176054139813
2024-07-08 00:00:00,1720396800000,2928.6012310061665,3066.247437954064,3618.508652976102,2928.6012310061665,2928.6012310061665,3171.4294487528996
2024-07-09 00:00:00,1720483200000,3016.0833537946064,2928.6012310061665,3618.508652976102,2928.6012310061665,3016.0833537946064,3111.1543451521425
2024-07-10 00:00:00,1720569600000,3064.0923605197886,3016.0833537946064,3618.508652976102,2928.6012310061665,3064.0923605197886,3060.610621576707
2024-07-11 00:00:00,1720656000000,3099.7101861313545,3064.0923605197886,3555.9658395535403,2928.6012310061665,3099.7101861313545,3032.5965818197606
2024-07-12 00:00:00,1720742400000,3102.0902302291074,3099.7101861313545,3555.9658395535403,2928.6012310061665,3102.0902302291074,3037.3175574476218
2024-07-13 00:00:00,1720828800000,3132.980838609695,3102.0902302291074,3555.9658395535403,2928.6012310061665,3132.980838609695,3058.5436626063974
2024-07-14 00:00:00,1720915200000,3173.5042341380185,3132.980838609695,3516.88098000528,2928.6012310061665,3173.5042341380185,3073.8660620612477
2024-07-15 00:00:00,1721001600000,3252.654184707363,3173.5042341380185,3516.88098000528,2928.6012310061665,3252.654184707363,3120.159341161419
2024-07-16 00:00:00,1721088000000,3488.5387580277174,3252.654184707363,3494.7985621731755,2928.6012310061665,3488.5387580277174,3187.6529703375777
2024-07-17 00:00:00,1721174400000,3446.7658893041003,3488.5387580277174,3488.5387580277174,2928.6012310061665,3446.7658893041003,3242.320617306765
2024-07-18 00:00:00,1721260800000,3389.441287038116,3446.7658893041003,3488.5387580277174,2928.6012310061665,3389.441287038116,3283.7107745791595
2024-07-19 00:00:00,1721347200000,3428.5520187667257,3389.441287038116,3488.5387580277174,2928.6012310061665,3428.5520187667257,3330.3481729416767
2024-07-20 00:00:00,1721433600000,3505.222536388452,3428.5520187667257,3505.222536388452,2928.6012310061665,3505.222536388452,3383.525558338642
2024-07-21 00:00:00,1721520000000,3522.8013028122487,3505.222536388452,3522.8013028122487,2928.6012310061665,3522.8013028122487,3433.425139577818
2024-07-22 00:00:00,1721606400000,3533.118349531153,3522.8013028122487,3533.118349531153,2928.6012310061665,3533.118349531153,3473.4914488383592
2024-07-23 00:00:00,1721692800000,3443.073350817144,3533.118349531153,3533.118349531153,2928.6012310061665,3443.073350817144,3466.99639066542
2024-07-24 00:00:00,1721779200000,3482.9837705931927,3443.073350817144,3533.118349531153,2928.6012310061665,3482.9837705931927,3472.1703737067187
2024-07-25 00:00:00,1721865600000,3336.3802530382436,3482.9837705931927,3533.118349531153,2928.6012310061665,3336.3802530382436,3464.5902259924515
2024-07-26 00:00:00,1721952000000,3173.7633983274727,3336.3802530382436,3533.118349531153,2928.6012310061665,3173.7633983274727,3428.191851643987
2024-07-27 00:00:00,1722038400000,3278.1869575279507,3173.7633983274727,3533.118349531153,2928.6012310061665,3278.1869575279507,3395.7581975210583
2024-07-28 00:00:00,1722124800000,3254.611672582785,3278.1869575279507,3533.118349531153,2928.6012310061665,3254.611672582785,3357.4453932025635
2024-07-29 00:00:00,1722211200000,3272.8501306701373,3254.611672582785,3533.118349531153,2928.6012310061665,3272.8501306701373,3320.2642190795605
2024-07-30 00:00:00,1722297600000,3316.942188773212,3272.8501306701373,3533.118349531153,2928.6012310061665,3316.942188773212,3302.2454816447134
2024-07-31 00:00:00,1722384000000,3276.981779516743,3316.942188773212,3533.118349531153,2928.6012310061665,3276.981779516743,3272.816625776649
2024-08-01 00:00:00,1722470400000,3233.076804863122,3276.981779516743,3533.118349531153,3016.0833537946064,3233.076804863122,3258.0589903230607
2024-08-02 00:00:00,1722556800000,3204.2465237463616,3233.076804863122,3533.118349531153,3064.0923605197886,3204.2465237463616,3262.4137225257587
2024-08-03 00:00:00,1722643200000,2983.300976694291,3204.2465237463616,3533.118349531153,2983.300976694291,2983.300976694291,3220.287153835236
2024-08-04 00:00:00,1722729600000,2906.7150241765007,2983.300976694291,3533.118349531153,2906.7150241765007,2906.7150241765007,3170.587632634338
2024-08-05 00:00:00,1722816000000,2682.4373928187924,2906.7150241765007,3533.118349531153,2682.4373928187924,2682.4373928187924,3086.242955798432
2024-08-06 00:00:00,1722902400000,2415.6311394312143,2682.4373928187924,3533.118349531153,2415.6311394312143,2415.6311394312143,2957.4842344638605
2024-08-07 00:00:00,1722988800000,2455.51137665051,2415.6311394312143,3533.118349531153,2415.6311394312143,2455.51137665051,2840.1313197686845
2024-08-08 00:00:00,1723075200000,2341.590346028249,2455.51137665051,3533.118349531153,2341.590346028249,2341.590346028249,2712.7761113637025
2024-08-09 00:00:00,1723161600000,2685.012750687489,2341.590346028249,3533.118349531153,2341.590346028249,2685.012750687489,2638.599858069578
2024-08-10 00:00:00,1723248000000,2602.1840712761878,2685.012750687489,3533.118349531153,2341.590346028249,2602.1840712761878,2584.154585866992
2024-08-11 00:00:00,1723334400000,2608.0357436286963,2602.1840712761878,3533.118349531153,2341.590346028249,2608.0357436286963,2541.4861172173055
2024-08-12 00:00:00,1723420800000,2558.790870730736,2608.0357436286963,3533.118349531153,2341.590346028249,2558.790870730736,2523.822328347583
2024-08-13 00:00:00,1723507200000,2726.777988551933,2558.790870730736,3533.118349531153,2341.590346028249,2726.777988551933,2568.2718782219713
2024-08-14 00:00:00,1723593600000,2703.5505587641255,2726.777988551933,3533.118349531153,2341.590346028249,2703.5505587641255,2603.706047095345
2024-08-15 00:00:00,1723680000000,2662.780395092489,2703.5505587641255,3482.9837705931927,2341.590346028249,2662.780395092489,2649.5903398188084
2024-08-16 00:00:00,1723766400000,2569.8604812159274,2662.780395092489,3482.9837705931927,2341.590346028249,2569.8604812159274,2633.1400156085847
2024-08-17 00:00:00,1723852800000,2592.249006212312,2569.8604812159274,3336.3802530382436,2341.590346028249,2592.249006212312,2631.72072059946
2024-08-18 00:00:00,1723939200000,2613.139261446099,2592.249006212312,3316.942188773212,2341.590346028249,2613.139261446099,2632.4497945733747
2024-08-19 00:00:00,1724025600000,2614.6012806263716,2613.139261446099,3316.942188773212,2341.590346028249,2614.6012806263716,2640.4227102727514
2024-08-20 00:00:00,1724112000000,2640.5904207330605,2614.6012806263716,3316.942188773212,2341.590346028249,2640.5904207330605,2628.110200584341
2024-08-21 00:00:00,1724198400000,2575.643435503567,2640.5904207330605,3316.942188773212,2341.590346028249,2575.643435503567,2609.8377544042605
2024-08-22 00:00:00,1724284800000,2630.2988017642488,2575.643435503567,3316.942188773212,2341.590346028249,2630.2988017642488,2605.197526785941
2024-08-23 00:00:00,1724371200000,2623.289171364539,2630.2988017642488,3276.981779516743,2341.590346028249,2623.289171364539,2612.8301968071714
2024-08-24 00:00:00,1724457600000,2763.2554073640704,2623.289171364539,3233.076804863122,2341.590346028249,2763.2554073640704,2637.259682685994
2024-08-25 00:00:00,1724544000000,2767.840733546234,2763.2554073640704,3204.2465237463616,2341.590346028249,2767.840733546234,2659.359892986013
2024-08-26 00:00:00,1724630400000,2745.164671605207,2767.840733546234,2983.300976694291,2341.590346028249,2745.164671605207,2678.0118059829897
2024-08-27 00:00:00,1724716800000,2683.0801154902983,2745.164671605207,2906.7150241765007,2341.590346028249,2683.0801154902983,2684.0817623768808
2024-08-28 00:00:00,1724803200000,2457.2773517547434,2683.0801154902983,2767.840733546234,2341.590346028249,2457.2773517547434,2667.1723218413345
2024-08-29 00:00:00,1724889600000,2527.0269814017706,2457.2773517547434,2767.840733546234,2341.590346028249,2527.0269814017706,2652.4192046466947
2024-08-30 00:00:00,1724976000000,2526.7383553003406,2527.0269814017706,2767.840733546234,2341.590346028249,2526.7383553003406,2638.6262309232375
2024-08-31 00:00:00,1725062400000,2527.690204915795,2526.7383553003406,2767.840733546234,2341.590346028249,2527.690204915795,2604.9740591449126
2024-09-01 00:00:00,1725148800000,2513.3643501004462,2527.690204915795,2767.840733546234,2457.2773517547434,2513.3643501004462,2568.6202900812286
2024-09-02 00:00:00,1725235200000,2430.0202661439344,2513.3643501004462,2767.840733546234,2430.0202661439344,2430.0202661439344,2523.5996607296183
2024-09-03 00:00:00,1725321600000,2534.9048168403706,2430.0202661439344,2767.840733546234,2430.0202661439344,2534.9048168403706,2502.431760922486
2024-09-04 00:00:00,1725408000000,2437.1471557556497,2534.9048168403706,2767.840733546234,2430.0202661439344,2437.1471557556497,2499.556018636901
2024-09-05 00:00:00,1725494400000,2448.30785784089,2437.1471557556497,2767.840733546234,2430.0202661439344,2448.30785784089,2488.3104295567755
2024-09-06 00:00:00,1725580800000,2367.7700509506026,2448.30785784089,2767.840733546234,2367.7700509506026,2367.7700509506026,2465.600671792527
2024-09-07 00:00:00,1725667200000,2223.780428382685,2367.7700509506026,2767.840733546234,2223.780428382685,2223.780428382685,2422.1849894306542
2024-09-08 00:00:00,1725753600000,2272.6972849951912,2223.780428382685,2767.840733546234,2223.780428382685,2272.6972849951912,2387.8039801299033
2024-09-09 00:00:00,1725840000000,2296.4029520764498,2272.6972849951912,2767.840733546234,2223.780428382685,2296.4029520764498,2368.715792405977
2024-09-10 00:00:00,1725926400000,2359.565766831627,2296.4029520764498,2767.840733546234,2223.780428382685,2359.565766831627,2343.6673566904424
2024-09-11 00:00:00,1726012800000,2389.4740111256497,2359.565766831627,2767.840733546234,2223.780428382685,2389.4740111256497,2336.8569074575853
2024-09-12 00:00:00,1726099200000,2342.9639236941434,2389.4740111256497,2767.840733546234,2223.780428382685,2342.9639236941434,2321.8077740080503
2024-09-13 00:00:00,1726185600000,2362.300238174588,2342.9639236941434,2767.840733546234,2223.780428382685,2362.300238174588,2321.0263721829047
2024-09-14 00:00:00,1726272000000,2445.08621032297,2362.300238174588,2767.840733546234,2223.780428382685,2445.08621032297,2352.64148388866
2024-09-15 00:00:00,1726358400000,2418.0828083179904,2445.08621032297,2767.840733546234,2223.780428382685,2418.0828083179904,2373.4108443633454
2024-09-16 00:00:00,1726444800000,2322.6433317480564,2418.0828083179904,2767.840733546234,2223.780428382685,2322.6433317480564,2377.159470030718
2024-09-17 00:00:00,1726531200000,2295.1348386540835,2322.6433317480564,2767.840733546234,2223.780428382685,2295.1348386540835,2367.9550517196403
2024-09-18 00:00:00,1726617600000,2341.0924132597524,2295.1348386540835,2745.164671605207,2223.780428382685,2341.0924132597524,2361.043394881655
2024-09-19 00:00:00,1726704000000,2361.960992100706,2341.0924132597524,2683.0801154902983,2223.780428382685,2361.960992100706,2363.7572617968776
2024-09-20 00:00:00,1726790400000,2465.2347833172967,2361.960992100706,2534.9048168403706,2223.780428382685,2465.2347833172967,2378.462196817265
2024-09-21 00:00:00,1726876800000,2557.6218555442515,2465.2347833172967,2557.6218555442515,2223.780428382685,2557.6218555442515,2394.538717563162
2024-09-22 00:00:00,1726963200000,2614.599604753501,2557.6218555442515,2614.599604753501,2223.780428382685,2614.599604753501,2422.6125456253785
2024-09-23 00:00:00,1727049600000,2582.847683741262,2614.599604753501,2614.599604753501,2223.780428382685,2582.847683741262,2459.784595910122
2024-09-24 00:00:00,1727136000000,2647.9931622033255,2582.847683741262,2647.9931622033255,2223.780428382685,2647.9931622033255,2510.192927845728
2024-09-25 00:00:00,1727222400000,2653.844345308008,2647.9931622033255,2653.844345308008,2223.780428382685,2653.844345308008,2554.871775281193
2024-09-26 00:00:00,1727308800000,2578.566359563475,2653.844345308008,2653.844345308008,2223.780428382685,2578.566359563475,2585.8153992044454
2024-09-27 00:00:00,1727395200000,2630.94983700893,2578.566359563475,2653.844345308008,2223.780428382685,2630.94983700893,2609.488978303251
2024-09-28 00:00:00,1727481600000,2698.1928212346033,2630.94983700893,2698.1928212346033,2223.780428382685,2698.1928212346033,2629.5705448304434
2024-09-29 00:00:00,1727568000000,2680.218702062471,2698.1928212346033,2698.1928212346033,2223.780428382685,2680.218702062471,2638.944701588868
2024-09-30 00:00:00,1727654400000,2659.611211611689,2680.218702062471,2698.1928212346033,2223.780428382685,2659.611211611689,2649.910919856072
2024-10-01 00:00:00,1727740800000,2597.3411516834435,2659.611211611689,2698.1928212346033,2272.6972849951912,2597.3411516834435,2642.674918353231
2024-10-02 00:00:00,1727827200000,2451.631522589772,2597.3411516834435,2698.1928212346033,2295.1348386540835,2451.631522589772,2613.7873722506265
2024-10-03 00:00:00,1727913600000,2365.231040243019,2451.631522589772,2698.1928212346033,2295.1348386540835,2365.231040243019,2583.31089806199
2024-10-04 00:00:00,1728000000000,2348.0048369247393,2365.231040243019,2698.1928212346033,2295.1348386540835,2348.0048369247393,2542.8901837642484
2024-10-05 00:00:00,1728086400000,2416.9184055552637,2348.0048369247393,2698.1928212346033,2295.1348386540835,2416.9184055552637,2502.7081243814855
2024-10-06 00:00:00,1728172800000,2415.4038137445546,2416.9184055552637,2698.1928212346033,2295.1348386540835,2415.4038137445546,2464.8774260503546
2024-10-07 00:00:00,1728259200000,2438.030912544012,2415.4038137445546,2698.1928212346033,2295.1348386540835,2438.030912544012,2433.2230976121145
2024-10-08 00:00:00,1728345600000,2422.7506412955013,2438.030912544012,2698.1928212346033,2295.1348386540835,2422.7506412955013,2408.281596128123
2024-10-09 00:00:00,1728432000000,2441.4651696200294,2422.7506412955013,2698.1928212346033,2295.1348386540835,2441.4651696200294,2406.829259989588
2024-10-10 00:00:00,1728518400000,2367.615096789395,2441.4651696200294,2698.1928212346033,2295.1348386540835,2367.615096789395,2407.1698394962136
2024-10-11 00:00:00,1728604800000,2381.7817088014776,2367.615096789395,2698.1928212346033,2341.0924132597524,2381.7817088014776,2411.9951069071763
2024-10-12 00:00:00,1728691200000,2435.7137843692162,2381.7817088014776,2698.1928212346033,2348.0048369247393,2435.7137843692162,2414.680161023455
2024-10-13 00:00:00,1728777600000,2477.6130275578225,2435.7137843692162,2698.1928212346033,2348.0048369247393,2477.6130275578225,2423.567191568208
2024-10-14 00:00:00,1728864000000,2466.8607267086663,2477.6130275578225,2698.1928212346033,2348.0048369247393,2466.8607267086663,2427.6857364488724
2024-10-15 00:00:00,1728950400000,2628.504376157751,2466.8607267086663,2698.1928212346033,2348.0048369247393,2628.504376157751,2457.0791271434796
2024-10-16 00:00:00,1729036800000,2602.0760435960988,2628.504376157751,2698.1928212346033,2348.0048369247393,2602.0760435960988,2480.023537711489
2024-10-17 00:00:00,1729123200000,2611.700159182395,2602.0760435960988,2698.1928212346033,2348.0048369247393,2611.700159182395,2514.892832339061
2024-10-18 00:00:00,1729209600000,2603.1202923346113,2611.700159182395,2698.1928212346033,2348.0048369247393,2603.1202923346113,2546.512629986652
2024-10-19 00:00:00,1729296000000,2643.156520987104,2603.1202923346113,2698.1928212346033,2348.0048369247393,2643.156520987104,2576.14730664635
2024-10-20 00:00:00,1729382400000,2649.979289580214,2643.156520987104,2698.1928212346033,2348.0048369247393,2649.979289580214,2600.771058363834
2024-10-21 00:00:00,1729468800000,2742.9591411600395,2649.979289580214,2742.9591411600395,2348.0048369247393,2742.9591411600395,2640.213688999745
2024-10-22 00:00:00,1729555200000,2665.731938974013,2742.9591411600395,2742.9591411600395,2348.0048369247393,2665.731938974013,2645.531912259211
2024-10-23 00:00:00,1729641600000,2619.5653130506435,2665.731938974013,2742.9591411600395,2348.0048369247393,2619.5653130506435,2648.030379324146
2024-10-24 00:00:00,1729728000000,2524.1038563091197,2619.5653130506435,2742.9591411600395,2348.0048369247393,2524.1038563091197,2635.5166217708206
2024-10-25 00:00:00,1729814400000,2536.234041319884,2524.1038563091197,2742.9591411600395,2348.0048369247393,2536.234041319884,2625.961443054431
2024-10-26 00:00:00,1729900800000,2422.09328922875,2536.234041319884,2742.9591411600395,2348.0048369247393,2422.09328922875,2594.380981374666
2024-10-27 00:00:00,1729987200000,2479.3736032443317,2422.09328922875,2742.9591411600395,2348.0048369247393,2479.3736032443317,2570.00874046954
2024-10-28 00:00:00,1730073600000,2505.502947138879,2479.3736032443317,2742.9591411600395,2367.615096789395,2505.502947138879,2536.0864270379457
2024-10-29 00:00:00,1730160000000,2564.8138556782997,2505.502947138879,2742.9591411600395,2367.615096789395,2564.8138556782997,2521.6695579957013
2024-10-30 00:00:00,1730246400000,2638.637351278122,2564.8138556782997,2742.9591411600395,2367.615096789395,2638.637351278122,2524.394134885341
2024-10-31 00:00:00,1730332800000,2657.6141818494384,2638.637351278122,2742.9591411600395,2367.615096789395,2657.6141818494384,2543.467038533958
2024-11-01 00:00:00,1730419200000,2514.750787241073,2657.6141818494384,2742.9591411600395,2367.615096789395,2514.750787241073,2540.3980022369847
2024-11-02 00:00:00,1730505600000,2513.8372870612066,2514.750787241073,2742.9591411600395,2367.615096789395,2513.8372870612066,2553.5042876416214
2024-11-03 00:00:00,1730592000000,2491.352150058657,2513.8372870612066,2742.9591411600395,2381.7817088014776,2491.352150058657,2555.2155086150965
2024-11-04 00:00:00,1730678400000,2456.979687344711,2491.352150058657,2742.9591411600395,2422.09328922875,2456.979687344711,2548.283614358787
2024-11-05 00:00:00,1730764800000,2395.9472139132804,2456.979687344711,2742.9591411600395,2395.9472139132804,2395.9472139132804,2524.159808392356
2024-11-06 00:00:00,1730851200000,2422.368479855642,2395.9472139132804,2742.9591411600395,2395.9472139132804,2422.368479855642,2493.264255332001
2024-11-07 00:00:00,1730937600000,2720.6217450068793,2422.368479855642,2742.9591411600395,2395.9472139132804,2720.6217450068793,2502.265335783064
2024-11-08 00:00:00,1731024000000,2894.9718733838376,2720.6217450068793,2894.9718733838376,2395.9472139132804,2894.9718733838376,2556.5826338034594
2024-11-09 00:00:00,1731110400000,2960.9593369382137,2894.9718733838376,2960.9593369382137,2395.9472139132804,2960.9593369382137,2620.457212357317
2024-11-10 00:00:00,1731196800000,3130.035524073996,2960.9593369382137,3130.035524073996,2395.9472139132804,3130.035524073996,2711.697694359508
2024-11-11 00:00:00,1731283200000,3191.9044555518153,3130.035524073996,3191.9044555518153,2395.9472139132804,3191.9044555518153,2816.686946960523
2024-11-12 00:00:00,1731369600000,3372.7914863430115,3191.9044555518153,3372.7914863430115,2395.9472139132804,3372.7914863430115,2956.236128736199
2024-11-13 00:00:00,1731456000000,3260.934386131155,3372.7914863430115,3372.7914863430115,2395.9472139132804,3260.934386131155,3076.0312582041297
2024-11-14 00:00:00,1731542400000,3191.8991843987947,3260.934386131155,3372.7914863430115,2395.9472139132804,3191.8991843987947,3143.356606688689
2024-11-15 00:00:00,1731628800000,3059.812296932496,3191.8991843987947,3372.7914863430115,2395.9472139132804,3059.812296932496,3166.9052386242115
2024-11-16 00:00:00,1731715200000,3093.913043390382,3059.812296932496,3372.7914863430115,2395.9472139132804,3093.913043390382,3185.8986252602363
2024-11-17 00:00:00,1731801600000,3133.8802234191417,3093.913043390382,3372.7914863430115,2395.9472139132804,3133.8802234191417,3186.4478680238276
2024-11-18 00:00:00,1731888000000,3075.534532601624,3133.8802234191417,3372.7914863430115,2395.9472139132804,3075.534532601624,3169.823593316658
2024-11-19 00:00:00,1731974400000,3209.4239073326826,3075.534532601624,3372.7914863430115,2395.9472139132804,3209.4239073326826,3146.4853677437536
2024-11-20 00:00:00,1732060800000,3112.9098010150224,3209.4239073326826,3372.7914863430115,2395.9472139132804,3112.9098010150224,3125.338998441449
2024-11-21 00:00:00,1732147200000,3075.193856649331,3112.9098010150224,3372.7914863430115,2395.9472139132804,3075.193856649331,3108.666808762954
2024-11-22 00:00:00,1732233600000,3365.9369715466096,3075.193856649331,3372.7914863430115,2395.9472139132804,3365.9369715466096,3152.398905136399
2024-11-23 00:00:00,1732320000000,3327.7571951719624,3365.9369715466096,3372.7914863430115,2395.9472139132804,3327.7571951719624,3185.8052125337676
2024-11-24 00:00:00,1732406400000,3394.036961782547,3327.7571951719624,3394.036961782547,2395.9472139132804,3394.036961782547,3222.9704608713973
2024-11-25 00:00:00,1732492800000,3368.7027619429946,3394.036961782547,3394.036961782547,2395.9472139132804,3368.7027619429946,3264.8516364915927
2024-11-26 00:00:00,1732579200000,3417.291223691937,3368.7027619429946,3417.291223691937,2395.9472139132804,3417.291223691937,3294.5469674000574
2024-11-27 00:00:00,1732665600000,3325.636532587645,3417.291223691937,3417.291223691937,2395.9472139132804,3325.636532587645,3324.936500481861
2024-11-28 00:00:00,1732752000000,3666.1884904377557,3325.636532587645,3666.1884904377557,2395.9472139132804,3666.1884904377557,3409.364305308779
2024-11-29 00:00:00,1732838400000,3579.2407862474997,3666.1884904377557,3666.1884904377557,2422.368479855642,3579.2407862474997,3439.8362788374775
2024-11-30 00:00:00,1732924800000,3598.1933212253616,3579.2407862474997,3666.1884904377557,2720.6217450068793,3598.1933212253616,3478.47001113082
2024-12-01 00:00:00,1733011200000,3709.9094391073327,3598.1933212253616,3709.9094391073327,2894.9718733838376,3709.9094391073327,3523.594650748647
2024-12-02 00:00:00,1733097600000,3708.8072387383017,3709.9094391073327,3709.9094391073327,2960.9593369382137,3708.8072387383017,3572.181004576548
2024-12-03 00:00:00,1733184000000,3643.855375704235,3708.8072387383017,3709.9094391073327,3059.812296932496,3643.855375704235,3604.547312006876
2024-12-04 00:00:00,1733270400000,3625.7104579497204,3643.855375704235,3709.9094391073327,3059.812296932496,3625.7104579497204,3647.4150156300298
2024-12-05 00:00:00,1733356800000,3839.443460715871,3625.7104579497204,3839.443460715871,3059.812296932496,3839.443460715871,3672.1657256697604
2024-12-06 00:00:00,1733443200000,3796.8688671601276,3839.443460715871,3839.443460715871,3059.812296932496,3796.8688671601276,3703.2554515144216
2024-12-07 00:00:00,1733529600000,4013.726145388712,3796.8688671601276,4013.726145388712,3059.812296932496,4013.726145388712,3762.6172835377574
2024-12-08 00:00:00,1733616000000,4000.992076502189,4013.726145388712,4013.726145388712,3059.812296932496,4000.992076502189,3804.200517451308
2024-12-09 00:00:00,1733702400000,4015.7820212328807,4000.992076502189,4015.7820212328807,3075.193856649331,4015.7820212328807,3848.0540578076766
2024-12-10 00:00:00,1733788800000,3713.3138979971745,4015.7820212328807,4015.7820212328807,3075.193856649331,3713.3138979971745,3857.976703849525
2024-12-11 00:00:00,1733875200000,3626.5886417774996,3713.3138979971745,4015.7820212328807,3075.193856649331,3626.5886417774996,3858.102158682065
2024-12-12 00:00:00,1733961600000,3828.1075883404096,3626.5886417774996,4015.7820212328807,3075.193856649331,3828.1075883404096,3856.4827483427134
2024-12-13 00:00:00,1734048000000,3878.850012073054,3828.1075883404096,4015.7820212328807,3075.193856649331,3878.850012073054,3868.1943404731314
